aid	qid	uid
15	11	3F1A9EDC-7DED-B11C-CE46-854B86D7B601
21	6	5F6C6C12-9E5A-A056-1EEA-1534C63A411E
21	6	D25589E9-3065-4385-163B-553E7760750B
15	6	5F6C6C12-9E5A-A056-1EEA-1534C63A411E
21	6	D25589E9-3065-4385-163B-553E7760750B
13	6	D25589E9-3065-4385-163B-553E7760750B
21	6	D25589E9-3065-4385-163B-553E7760750B
12	6	D25589E9-3065-4385-163B-553E7760750B
11	8	5F6C6C12-9E5A-A056-1EEA-1534C63A411E
12	8	5F6C6C12-9E5A-A056-1EEA-1534C63A411E
12	10	D25589E9-3065-4385-163B-553E7760750B
11	10	D25589E9-3065-4385-163B-553E7760750B
12	12	D25589E9-3065-4385-163B-553E7760750B
16	12	D25589E9-3065-4385-163B-553E7760750B
12	10	5F6C6C12-9E5A-A056-1EEA-1534C63A411E
12	14	D25589E9-3065-4385-163B-553E7760750B
11	14	D25589E9-3065-4385-163B-553E7760750B
16	14	D25589E9-3065-4385-163B-553E7760750B
17	16	D25589E9-3065-4385-163B-553E7760750B
21	6	5FD0E430-1B95-CEFA-A05B-3ABD319A8C8E
15	6	5FD0E430-1B95-CEFA-A05B-3ABD319A8C8E
16	10	5FD0E430-1B95-CEFA-A05B-3ABD319A8C8E
21	6	F3105274-2D85-D1F8-CA5F-4D2311A4AB7A
21	6	F3105274-2D85-D1F8-CA5F-4D2311A4AB7A
13	6	F3105274-2D85-D1F8-CA5F-4D2311A4AB7A
12	8	F3105274-2D85-D1F8-CA5F-4D2311A4AB7A
21	6	8885C899-7315-E0E8-690F-045610438C9C
13	6	8885C899-7315-E0E8-690F-045610438C9C
12	10	F3105274-2D85-D1F8-CA5F-4D2311A4AB7A
11	10	F3105274-2D85-D1F8-CA5F-4D2311A4AB7A
14	8	8885C899-7315-E0E8-690F-045610438C9C
21	6	587D6AB2-0679-3428-D749-493F3E949AA7
12	6	587D6AB2-0679-3428-D749-493F3E949AA7
11	8	60C6C8C1-272D-BA2F-1ABF-B6AFFD19EE28
16	10	60C6C8C1-272D-BA2F-1ABF-B6AFFD19EE28
16	12	60C6C8C1-272D-BA2F-1ABF-B6AFFD19EE28
17	14	60C6C8C1-272D-BA2F-1ABF-B6AFFD19EE28
21	6	E60D1030-768F-191D-3230-DCF7FF9AD7F9
15	6	E60D1030-768F-191D-3230-DCF7FF9AD7F9
16	10	E60D1030-768F-191D-3230-DCF7FF9AD7F9
12	12	E60D1030-768F-191D-3230-DCF7FF9AD7F9
21	6	0D476079-56C6-36C4-CCB5-725CD55EBEF3
15	6	0D476079-56C6-36C4-CCB5-725CD55EBEF3
12	14	E60D1030-768F-191D-3230-DCF7FF9AD7F9
16	16	E60D1030-768F-191D-3230-DCF7FF9AD7F9
21	6	F5E862B3-D64F-C878-6FF1-222FA567B356
14	6	F5E862B3-D64F-C878-6FF1-222FA567B356
15	8	F5E862B3-D64F-C878-6FF1-222FA567B356
12	10	F5E862B3-D64F-C878-6FF1-222FA567B356
15	10	F5E862B3-D64F-C878-6FF1-222FA567B356
15	12	F5E862B3-D64F-C878-6FF1-222FA567B356
12	12	F5E862B3-D64F-C878-6FF1-222FA567B356
18	14	F5E862B3-D64F-C878-6FF1-222FA567B356
17	14	F5E862B3-D64F-C878-6FF1-222FA567B356
21	6	B5627106-0056-5F4C-D890-38EF8AFA6AB2
11	6	B5627106-0056-5F4C-D890-38EF8AFA6AB2
12	8	B5627106-0056-5F4C-D890-38EF8AFA6AB2
16	10	B5627106-0056-5F4C-D890-38EF8AFA6AB2
13	12	B5627106-0056-5F4C-D890-38EF8AFA6AB2
16	14	B5627106-0056-5F4C-D890-38EF8AFA6AB2
15	14	B5627106-0056-5F4C-D890-38EF8AFA6AB2
14	14	B5627106-0056-5F4C-D890-38EF8AFA6AB2
16	16	B5627106-0056-5F4C-D890-38EF8AFA6AB2
21	6	18CA4EBC-6C9C-29D1-2FB6-0419DF63B62F
11	6	18CA4EBC-6C9C-29D1-2FB6-0419DF63B62F
12	8	18CA4EBC-6C9C-29D1-2FB6-0419DF63B62F
15	8	18CA4EBC-6C9C-29D1-2FB6-0419DF63B62F
12	10	18CA4EBC-6C9C-29D1-2FB6-0419DF63B62F
16	10	18CA4EBC-6C9C-29D1-2FB6-0419DF63B62F
12	12	18CA4EBC-6C9C-29D1-2FB6-0419DF63B62F
16	12	18CA4EBC-6C9C-29D1-2FB6-0419DF63B62F
12	14	18CA4EBC-6C9C-29D1-2FB6-0419DF63B62F
14	14	18CA4EBC-6C9C-29D1-2FB6-0419DF63B62F
13	15	18CA4EBC-6C9C-29D1-2FB6-0419DF63B62F
12	16	18CA4EBC-6C9C-29D1-2FB6-0419DF63B62F
21	6	34D2C129-BB4C-754B-8A6E-30E1000610E2
12	6	34D2C129-BB4C-754B-8A6E-30E1000610E2
21	6	7DC7960D-60D7-BB4E-D732-AFC334A319C6
21	6	7DC7960D-60D7-BB4E-D732-AFC334A319C6
13	6	7DC7960D-60D7-BB4E-D732-AFC334A319C6
21	6	EB14BE3C-8920-B7AD-4614-BE8119D65654
15	6	EB14BE3C-8920-B7AD-4614-BE8119D65654
12	6	3B5D2CFC-326D-7FC3-7408-C2C71D2F9DAF
15	8	3B5D2CFC-326D-7FC3-7408-C2C71D2F9DAF
12	8	7DC7960D-60D7-BB4E-D732-AFC334A319C6
14	8	7DC7960D-60D7-BB4E-D732-AFC334A319C6
21	6	91C79C32-57B7-3ABC-7514-C96CA7548BEC
15	6	91C79C32-57B7-3ABC-7514-C96CA7548BEC
21	6	91C79C32-57B7-3ABC-7514-C96CA7548BEC
14	8	57FB1061-DF4D-D8A1-8296-91DCE3390DBC
15	8	57FB1061-DF4D-D8A1-8296-91DCE3390DBC
21	6	BD35C0F6-2029-0A6F-B765-49F0046471B9
11	6	BD35C0F6-2029-0A6F-B765-49F0046471B9
11	8	BD35C0F6-2029-0A6F-B765-49F0046471B9
15	8	BD35C0F6-2029-0A6F-B765-49F0046471B9
21	6	6AEED782-3150-ABB1-221C-C08879EAA175
13	6	6AEED782-3150-ABB1-221C-C08879EAA175
16	10	BD35C0F6-2029-0A6F-B765-49F0046471B9
15	6	6AEED782-3150-ABB1-221C-C08879EAA175
11	8	6AEED782-3150-ABB1-221C-C08879EAA175
16	12	BD35C0F6-2029-0A6F-B765-49F0046471B9
15	12	BD35C0F6-2029-0A6F-B765-49F0046471B9
17	14	BD35C0F6-2029-0A6F-B765-49F0046471B9
16	14	BD35C0F6-2029-0A6F-B765-49F0046471B9
18	14	BD35C0F6-2029-0A6F-B765-49F0046471B9
21	6	38492D6E-5F1E-597D-96C5-E0A7134A783B
15	6	38492D6E-5F1E-597D-96C5-E0A7134A783B
12	8	38492D6E-5F1E-597D-96C5-E0A7134A783B
11	8	5FA46B9D-719A-48E9-8B59-2F7C1ACC4706
21	6	5F78BE6A-8F2C-756F-E4A8-80A01449D987
15	6	5F78BE6A-8F2C-756F-E4A8-80A01449D987
13	8	5F78BE6A-8F2C-756F-E4A8-80A01449D987
12	8	5F78BE6A-8F2C-756F-E4A8-80A01449D987
11	10	5F78BE6A-8F2C-756F-E4A8-80A01449D987
15	12	5F78BE6A-8F2C-756F-E4A8-80A01449D987
11	6	CCF5529B-ACCE-EC9D-9870-A9C7F056E4D2
14	8	CCF5529B-ACCE-EC9D-9870-A9C7F056E4D2
15	8	CCF5529B-ACCE-EC9D-9870-A9C7F056E4D2
13	10	CCF5529B-ACCE-EC9D-9870-A9C7F056E4D2
17	12	CCF5529B-ACCE-EC9D-9870-A9C7F056E4D2
16	14	CCF5529B-ACCE-EC9D-9870-A9C7F056E4D2
16	16	CCF5529B-ACCE-EC9D-9870-A9C7F056E4D2
13	6	C51052DE-FB55-9941-B749-5C0985ADCDB2
21	6	C51052DE-FB55-9941-B749-5C0985ADCDB2
14	6	C51052DE-FB55-9941-B749-5C0985ADCDB2
21	6	FADF7229-341E-A286-B73F-34AD8964BDF4
13	6	FADF7229-341E-A286-B73F-34AD8964BDF4
15	8	FADF7229-341E-A286-B73F-34AD8964BDF4
12	10	FADF7229-341E-A286-B73F-34AD8964BDF4
13	10	FADF7229-341E-A286-B73F-34AD8964BDF4
16	12	FADF7229-341E-A286-B73F-34AD8964BDF4
12	12	FADF7229-341E-A286-B73F-34AD8964BDF4
12	14	FADF7229-341E-A286-B73F-34AD8964BDF4
12	16	FADF7229-341E-A286-B73F-34AD8964BDF4
21	6	DB3E89D3-F5CA-B28D-4B8B-F921B26A791D
21	6	DB3E89D3-F5CA-B28D-4B8B-F921B26A791D
13	6	DB3E89D3-F5CA-B28D-4B8B-F921B26A791D
12	8	DB3E89D3-F5CA-B28D-4B8B-F921B26A791D
11	8	DB3E89D3-F5CA-B28D-4B8B-F921B26A791D
16	10	DB3E89D3-F5CA-B28D-4B8B-F921B26A791D
11	10	DB3E89D3-F5CA-B28D-4B8B-F921B26A791D
16	12	DB3E89D3-F5CA-B28D-4B8B-F921B26A791D
18	14	DB3E89D3-F5CA-B28D-4B8B-F921B26A791D
16	14	DB3E89D3-F5CA-B28D-4B8B-F921B26A791D
11	14	DB3E89D3-F5CA-B28D-4B8B-F921B26A791D
11	6	50F1998E-8577-AA9C-C8FF-52AB0CC339C0
17	16	DB3E89D3-F5CA-B28D-4B8B-F921B26A791D
21	6	7B804F7D-E928-DB9D-6A7D-4B0B22749045
21	6	7B804F7D-E928-DB9D-6A7D-4B0B22749045
13	6	7B804F7D-E928-DB9D-6A7D-4B0B22749045
12	6	4748B31D-C3A7-2A92-37F4-45155E02F8F2
12	8	4748B31D-C3A7-2A92-37F4-45155E02F8F2
12	10	4748B31D-C3A7-2A92-37F4-45155E02F8F2
12	12	4748B31D-C3A7-2A92-37F4-45155E02F8F2
16	12	4748B31D-C3A7-2A92-37F4-45155E02F8F2
12	14	4748B31D-C3A7-2A92-37F4-45155E02F8F2
12	16	4748B31D-C3A7-2A92-37F4-45155E02F8F2
21	6	7DDACD87-A746-BB4D-AD64-9F6D49C6FB1F
15	6	7DDACD87-A746-BB4D-AD64-9F6D49C6FB1F
12	8	7DDACD87-A746-BB4D-AD64-9F6D49C6FB1F
12	10	7DDACD87-A746-BB4D-AD64-9F6D49C6FB1F
12	12	7DDACD87-A746-BB4D-AD64-9F6D49C6FB1F
12	14	7DDACD87-A746-BB4D-AD64-9F6D49C6FB1F
11	6	9D672BE2-0496-04A1-4A4A-639E457CFC04
14	8	9D672BE2-0496-04A1-4A4A-639E457CFC04
15	8	9D672BE2-0496-04A1-4A4A-639E457CFC04
13	8	9D672BE2-0496-04A1-4A4A-639E457CFC04
16	10	9D672BE2-0496-04A1-4A4A-639E457CFC04
21	6	50CCBB90-D7FB-044B-0999-06BFB8DD979F
15	6	50CCBB90-D7FB-044B-0999-06BFB8DD979F
16	12	9D672BE2-0496-04A1-4A4A-639E457CFC04
17	12	9D672BE2-0496-04A1-4A4A-639E457CFC04
18	14	9D672BE2-0496-04A1-4A4A-639E457CFC04
16	14	9D672BE2-0496-04A1-4A4A-639E457CFC04
21	6	F74A8F4F-1E86-EBD8-8F87-58867CF240C4
15	6	F74A8F4F-1E86-EBD8-8F87-58867CF240C4
21	6	F74A8F4F-1E86-EBD8-8F87-58867CF240C4
12	6	F74A8F4F-1E86-EBD8-8F87-58867CF240C4
12	8	F74A8F4F-1E86-EBD8-8F87-58867CF240C4
11	8	F74A8F4F-1E86-EBD8-8F87-58867CF240C4
21	6	19BBC53D-168A-C60E-89EE-5858D5DEA779
12	6	19BBC53D-168A-C60E-89EE-5858D5DEA779
21	6	372DED8C-CEE2-A067-9294-3FD2D47A5E28
15	6	372DED8C-CEE2-A067-9294-3FD2D47A5E28
12	8	372DED8C-CEE2-A067-9294-3FD2D47A5E28
16	10	372DED8C-CEE2-A067-9294-3FD2D47A5E28
21	6	5DA9862C-7707-6E90-0144-CD7DD99ABBA9
12	12	372DED8C-CEE2-A067-9294-3FD2D47A5E28
15	6	5DA9862C-7707-6E90-0144-CD7DD99ABBA9
16	12	372DED8C-CEE2-A067-9294-3FD2D47A5E28
21	6	5DA9862C-7707-6E90-0144-CD7DD99ABBA9
12	6	5DA9862C-7707-6E90-0144-CD7DD99ABBA9
21	6	2CAAB5FD-5F4C-6EEA-4D57-AE100565BE5E
11	6	2CAAB5FD-5F4C-6EEA-4D57-AE100565BE5E
15	6	31A8E943-EB31-857E-E393-3FA4252CDC32
21	6	31A8E943-EB31-857E-E393-3FA4252CDC32
13	6	31A8E943-EB31-857E-E393-3FA4252CDC32
21	6	31A8E943-EB31-857E-E393-3FA4252CDC32
21	6	31A8E943-EB31-857E-E393-3FA4252CDC32
21	6	31A8E943-EB31-857E-E393-3FA4252CDC32
21	6	31A8E943-EB31-857E-E393-3FA4252CDC32
21	6	31A8E943-EB31-857E-E393-3FA4252CDC32
21	6	31A8E943-EB31-857E-E393-3FA4252CDC32
21	6	31A8E943-EB31-857E-E393-3FA4252CDC32
21	6	31A8E943-EB31-857E-E393-3FA4252CDC32
21	6	31A8E943-EB31-857E-E393-3FA4252CDC32
21	6	31A8E943-EB31-857E-E393-3FA4252CDC32
21	6	31A8E943-EB31-857E-E393-3FA4252CDC32
21	6	31A8E943-EB31-857E-E393-3FA4252CDC32
21	6	31A8E943-EB31-857E-E393-3FA4252CDC32
21	6	31A8E943-EB31-857E-E393-3FA4252CDC32
21	6	31A8E943-EB31-857E-E393-3FA4252CDC32
21	6	31A8E943-EB31-857E-E393-3FA4252CDC32
21	6	31A8E943-EB31-857E-E393-3FA4252CDC32
21	6	31A8E943-EB31-857E-E393-3FA4252CDC32
21	6	31A8E943-EB31-857E-E393-3FA4252CDC32
21	6	31A8E943-EB31-857E-E393-3FA4252CDC32
21	6	31A8E943-EB31-857E-E393-3FA4252CDC32
21	6	31A8E943-EB31-857E-E393-3FA4252CDC32
21	6	31A8E943-EB31-857E-E393-3FA4252CDC32
21	6	31A8E943-EB31-857E-E393-3FA4252CDC32
21	6	31A8E943-EB31-857E-E393-3FA4252CDC32
21	6	31A8E943-EB31-857E-E393-3FA4252CDC32
21	6	31A8E943-EB31-857E-E393-3FA4252CDC32
21	6	4FA3CD9D-1DD9-F4CD-E78F-6D063DA3DC7E
15	6	4FA3CD9D-1DD9-F4CD-E78F-6D063DA3DC7E
12	8	4FA3CD9D-1DD9-F4CD-E78F-6D063DA3DC7E
11	6	10220B48-514B-EFDF-08A6-13F2EC874AEF
16	10	4FA3CD9D-1DD9-F4CD-E78F-6D063DA3DC7E
13	10	4FA3CD9D-1DD9-F4CD-E78F-6D063DA3DC7E
12	12	4FA3CD9D-1DD9-F4CD-E78F-6D063DA3DC7E
16	14	4FA3CD9D-1DD9-F4CD-E78F-6D063DA3DC7E
18	14	4FA3CD9D-1DD9-F4CD-E78F-6D063DA3DC7E
11	10	10220B48-514B-EFDF-08A6-13F2EC874AEF
12	10	10220B48-514B-EFDF-08A6-13F2EC874AEF
12	12	10220B48-514B-EFDF-08A6-13F2EC874AEF
11	12	10220B48-514B-EFDF-08A6-13F2EC874AEF
12	14	10220B48-514B-EFDF-08A6-13F2EC874AEF
11	14	10220B48-514B-EFDF-08A6-13F2EC874AEF
16	16	10220B48-514B-EFDF-08A6-13F2EC874AEF
16	16	10220B48-514B-EFDF-08A6-13F2EC874AEF
21	6	F632226D-414F-F6DB-9B29-17F5C01F40E5
13	6	F632226D-414F-F6DB-9B29-17F5C01F40E5
21	6	F632226D-414F-F6DB-9B29-17F5C01F40E5
21	6	F632226D-414F-F6DB-9B29-17F5C01F40E5
21	6	F632226D-414F-F6DB-9B29-17F5C01F40E5
21	6	F632226D-414F-F6DB-9B29-17F5C01F40E5
21	6	F632226D-414F-F6DB-9B29-17F5C01F40E5
21	6	F632226D-414F-F6DB-9B29-17F5C01F40E5
21	6	F632226D-414F-F6DB-9B29-17F5C01F40E5
21	6	F632226D-414F-F6DB-9B29-17F5C01F40E5
21	6	F632226D-414F-F6DB-9B29-17F5C01F40E5
21	6	F632226D-414F-F6DB-9B29-17F5C01F40E5
21	6	F632226D-414F-F6DB-9B29-17F5C01F40E5
21	6	F632226D-414F-F6DB-9B29-17F5C01F40E5
21	6	F632226D-414F-F6DB-9B29-17F5C01F40E5
21	6	F632226D-414F-F6DB-9B29-17F5C01F40E5
21	6	F632226D-414F-F6DB-9B29-17F5C01F40E5
21	6	F632226D-414F-F6DB-9B29-17F5C01F40E5
21	6	F632226D-414F-F6DB-9B29-17F5C01F40E5
21	6	F632226D-414F-F6DB-9B29-17F5C01F40E5
21	6	F632226D-414F-F6DB-9B29-17F5C01F40E5
21	6	F632226D-414F-F6DB-9B29-17F5C01F40E5
21	6	F632226D-414F-F6DB-9B29-17F5C01F40E5
21	6	F632226D-414F-F6DB-9B29-17F5C01F40E5
21	6	9184F4D1-9B1C-854B-BFBA-A5F60D66719A
12	6	9184F4D1-9B1C-854B-BFBA-A5F60D66719A
11	6	58B12BFC-4E7D-26BF-F453-D8C2200C709E
12	8	9184F4D1-9B1C-854B-BFBA-A5F60D66719A
13	8	58B12BFC-4E7D-26BF-F453-D8C2200C709E
21	6	97AD768C-D00B-5D19-78E3-3C6257845EB4
21	6	97AD768C-D00B-5D19-78E3-3C6257845EB4
12	8	58B12BFC-4E7D-26BF-F453-D8C2200C709E
15	6	97AD768C-D00B-5D19-78E3-3C6257845EB4
16	10	9184F4D1-9B1C-854B-BFBA-A5F60D66719A
12	10	9184F4D1-9B1C-854B-BFBA-A5F60D66719A
12	8	97AD768C-D00B-5D19-78E3-3C6257845EB4
15	10	58B12BFC-4E7D-26BF-F453-D8C2200C709E
11	10	58B12BFC-4E7D-26BF-F453-D8C2200C709E
12	10	97AD768C-D00B-5D19-78E3-3C6257845EB4
12	12	9184F4D1-9B1C-854B-BFBA-A5F60D66719A
16	12	9184F4D1-9B1C-854B-BFBA-A5F60D66719A
15	14	9184F4D1-9B1C-854B-BFBA-A5F60D66719A
12	14	9184F4D1-9B1C-854B-BFBA-A5F60D66719A
12	16	9184F4D1-9B1C-854B-BFBA-A5F60D66719A
12	12	58B12BFC-4E7D-26BF-F453-D8C2200C709E
12	14	58B12BFC-4E7D-26BF-F453-D8C2200C709E
11	6	35B68F13-7414-8D9F-1C45-884D3855D18C
12	8	35B68F13-7414-8D9F-1C45-884D3855D18C
21	6	DCDDB039-8420-8FB4-AA5D-EDF0871019F5
12	6	DCDDB039-8420-8FB4-AA5D-EDF0871019F5
12	8	DCDDB039-8420-8FB4-AA5D-EDF0871019F5
21	6	8F221983-2628-A47C-C4E7-F48C7A2919DA
14	6	8F221983-2628-A47C-C4E7-F48C7A2919DA
15	8	8F221983-2628-A47C-C4E7-F48C7A2919DA
21	6	422C8F1D-9D50-D87E-C720-015FAC8A0FAF
13	6	422C8F1D-9D50-D87E-C720-015FAC8A0FAF
15	10	8F221983-2628-A47C-C4E7-F48C7A2919DA
15	12	8F221983-2628-A47C-C4E7-F48C7A2919DA
21	6	8D36CBB9-98B6-CBA0-B9C2-C14226D020B2
13	6	8D36CBB9-98B6-CBA0-B9C2-C14226D020B2
18	14	8F221983-2628-A47C-C4E7-F48C7A2919DA
14	8	8D36CBB9-98B6-CBA0-B9C2-C14226D020B2
21	6	FF5236A8-1294-CF68-8168-9B5DDECFB26F
12	6	FF5236A8-1294-CF68-8168-9B5DDECFB26F
21	6	44EE848E-2FC6-6289-4809-03A83EC4D47F
15	6	44EE848E-2FC6-6289-4809-03A83EC4D47F
12	8	FF5236A8-1294-CF68-8168-9B5DDECFB26F
15	8	44EE848E-2FC6-6289-4809-03A83EC4D47F
11	10	FF5236A8-1294-CF68-8168-9B5DDECFB26F
14	10	44EE848E-2FC6-6289-4809-03A83EC4D47F
12	10	44EE848E-2FC6-6289-4809-03A83EC4D47F
16	12	FF5236A8-1294-CF68-8168-9B5DDECFB26F
12	12	FF5236A8-1294-CF68-8168-9B5DDECFB26F
13	12	44EE848E-2FC6-6289-4809-03A83EC4D47F
12	14	FF5236A8-1294-CF68-8168-9B5DDECFB26F
21	6	50F1998E-8577-AA9C-C8FF-52AB0CC339C0
21	6	50F1998E-8577-AA9C-C8FF-52AB0CC339C0
13	6	50F1998E-8577-AA9C-C8FF-52AB0CC339C0
14	6	50F1998E-8577-AA9C-C8FF-52AB0CC339C0
17	14	44EE848E-2FC6-6289-4809-03A83EC4D47F
12	14	44EE848E-2FC6-6289-4809-03A83EC4D47F
12	8	9F32645A-26F7-22D6-CF1F-67C7F54B17CE
15	6	E13A375A-5DFB-0CED-86F9-7AC301A61D71
14	8	E13A375A-5DFB-0CED-86F9-7AC301A61D71
21	6	2E4E6E9C-E676-FFBD-8E3D-02F4CF0F1516
15	6	2E4E6E9C-E676-FFBD-8E3D-02F4CF0F1516
21	6	D5E33462-29C5-7506-3BE7-81486D524D43
12	6	D5E33462-29C5-7506-3BE7-81486D524D43
21	6	97C65B6F-664B-42F6-59AE-38E7F4937723
15	6	97C65B6F-664B-42F6-59AE-38E7F4937723
21	6	97C65B6F-664B-42F6-59AE-38E7F4937723
13	6	97C65B6F-664B-42F6-59AE-38E7F4937723
12	9	97C65B6F-664B-42F6-59AE-38E7F4937723
13	10	97C65B6F-664B-42F6-59AE-38E7F4937723
14	10	97C65B6F-664B-42F6-59AE-38E7F4937723
13	12	97C65B6F-664B-42F6-59AE-38E7F4937723
14	12	97C65B6F-664B-42F6-59AE-38E7F4937723
21	6	1C63C72D-40EE-96BC-DD19-129C0F63A944
21	6	AAEBBE52-A1D3-D6F1-95D4-3C02F8F0664C
21	6	AAEBBE52-A1D3-D6F1-95D4-3C02F8F0664C
12	6	0B299C13-DB76-009B-CB6D-9C5E84AE25C0
13	6	AAEBBE52-A1D3-D6F1-95D4-3C02F8F0664C
21	6	92F06629-6046-534B-6EC2-788AEA08F160
12	6	92F06629-6046-534B-6EC2-788AEA08F160
12	8	0B299C13-DB76-009B-CB6D-9C5E84AE25C0
21	6	C39012C2-7C21-FD08-E625-86F778BE2F71
11	10	92F06629-6046-534B-6EC2-788AEA08F160
15	6	C39012C2-7C21-FD08-E625-86F778BE2F71
13	10	92F06629-6046-534B-6EC2-788AEA08F160
11	8	C39012C2-7C21-FD08-E625-86F778BE2F71
12	12	0B299C13-DB76-009B-CB6D-9C5E84AE25C0
13	10	C39012C2-7C21-FD08-E625-86F778BE2F71
16	10	C39012C2-7C21-FD08-E625-86F778BE2F71
16	14	0B299C13-DB76-009B-CB6D-9C5E84AE25C0
18	14	92F06629-6046-534B-6EC2-788AEA08F160
13	14	0B299C13-DB76-009B-CB6D-9C5E84AE25C0
15	14	92F06629-6046-534B-6EC2-788AEA08F160
16	14	92F06629-6046-534B-6EC2-788AEA08F160
12	16	0B299C13-DB76-009B-CB6D-9C5E84AE25C0
16	12	C39012C2-7C21-FD08-E625-86F778BE2F71
13	12	C39012C2-7C21-FD08-E625-86F778BE2F71
17	14	C39012C2-7C21-FD08-E625-86F778BE2F71
16	14	C39012C2-7C21-FD08-E625-86F778BE2F71
15	8	E52062BB-470C-E0E2-DB23-C4C81BFD83DF
16	10	E52062BB-470C-E0E2-DB23-C4C81BFD83DF
12	10	E52062BB-470C-E0E2-DB23-C4C81BFD83DF
16	12	E52062BB-470C-E0E2-DB23-C4C81BFD83DF
14	12	E52062BB-470C-E0E2-DB23-C4C81BFD83DF
12	12	E52062BB-470C-E0E2-DB23-C4C81BFD83DF
12	6	611457EF-ED86-9C90-A8AD-F1A7E0CFFF65
12	8	611457EF-ED86-9C90-A8AD-F1A7E0CFFF65
